param n:= 98 ;
param r:= 2 ;

param Tmax:= 1000 ;

param cant_clases:= 10 ;

param b:=
64	52.54	54.68	74.53	108.84	93.04	48.76	89.54	55.3	110.22	28.27	70.48	70.35	99.91	94.8	82.08	81.62	2.73	15.53	79.42	27.45	16.64	73.97	65.82	92.34	82.97	43.7	77.86	64.79	68.25	57.75	91.76	87.14	46.6	52.15	126.93	87.52	85.69	22.34	39.42	56.19	120.13	56.49	63.34	66.05	19.1	75.47	78.04	51.85	73.48	119.17	108.35	93.66	69.21	106.12	62.59	19.09	76.14	62.55	60.0	50.26	42.59	72.03	25.24	84.97	0.0	49.31	79.72	79.59	49.49	23.79	54.54	87.24	43.93	26.15	24.52	125.0	108.58	85.62	53.92	76.1	81.87	36.59	90.96	100.64	45.89	71.28	43.09	46.44	54.21	68.9	83.86	79.63	28.43	34.41	39.81	53.94	74.47	52.54
65	4.62	6.11	42.19	65.9	62.84	77.45	69.88	78.25	127.33	21.05	42.74	32.2	56.81	96.57	43.78	32.81	50.68	34.94	42.19	45.53	57.72	31.95	18.63	45.23	51.34	16.95	36.74	107.06	29.67	19.84	44.03	52.99	3.75	9.32	91.48	50.3	39.17	30.79	72.23	105.21	76.21	39.96	17.63	57.17	35.45	41.37	30.83	3.51	50.99	80.53	75.56	61.53	38.71	58.78	25.17	49.32	31.4	19.95	29.11	32.39	12.27	43.77	32.25	72.48	49.31	0.0	34.03	41.38	84.62	25.56	34.21	39.27	11.97	30.1	51.29	76.15	69.8	59.67	14.02	39.05	49.83	30.9	51.53	51.61	36.35	23.43	45.18	4.64	10.59	35.91	56.97	35.39	65.24	61.9	15.89	14.8	33.28	4.62
66	33.72	27.94	25.16	32.05	77.91	93.67	54.39	91.02	158.97	52.77	30.9	49.55	23.09	125.01	17.58	27.0	81.59	67.15	18.43	79.56	90.57	44.48	15.44	40.44	30.19	49.78	48.11	140.59	47.86	44.75	37.57	66.76	35.09	27.93	96.77	61.52	6.2	64.19	106.23	133.35	71.53	68.84	16.8	85.63	68.77	58.86	33.35	30.59	39.82	83.44	47.61	36.56	60.21	26.6	47.12	82.89	3.97	39.8	54.23	62.8	45.95	65.22	66.14	97.31	79.72	34.03	0.0	16.65	118.61	57.26	63.12	10.57	45.34	63.98	85.19	57.19	37.91	78.74	25.81	54.47	28.86	64.5	59.62	35.51	68.28	11.67	78.1	38.53	25.83	56.5	75.96	42.28	98.89	95.94	39.98	42.34	10.42	33.72
67	42.82	36.05	9.96	29.87	93.36	84.5	37.76	80.47	168.7	55.64	16.67	63.81	21.65	136.88	2.54	43.41	81.84	69.4	1.81	84.98	92.68	59.45	25.78	57.08	13.56	58.31	63.47	143.18	61.85	56.69	54.22	82.24	40.92	32.77	113.36	77.29	19.89	68.1	110.84	129.83	88.02	80.07	24.69	97.27	72.35	73.45	49.22	37.95	24.41	100.07	34.36	21.22	73.87	34.73	60.1	86.48	14.95	52.77	66.6	73.14	53.58	79.03	71.07	110.56	79.59	41.38	16.65	0.0	123.07	59.7	74.25	25.92	53.35	68.96	89.67	71.5	29.44	93.41	28.71	69.34	12.21	72.02	75.74	51.48	77.65	25.15	86.52	45.98	31.01	70.28	90.6	58.06	102.31	101.14	40.86	53.21	8.77	42.82
68	85.64	90.74	120.03	150.2	96.63	91.67	138.42	100.08	65.54	67.44	117.12	88.76	141.07	65.81	125.61	110.55	46.76	54.2	123.32	39.17	32.96	94.88	103.25	116.17	129.07	70.44	96.75	25.9	87.83	81.4	116.84	96.36	83.62	91.32	129.84	99.79	123.78	55.0	12.39	61.4	135.2	64.11	101.94	60.03	50.72	88.35	104.21	88.03	121.46	127.07	154.75	139.94	81.37	142.97	83.54	36.68	115.76	87.71	77.12	64.05	73.17	80.96	52.51	73.49	49.49	84.62	118.61	123.07	0.0	63.51	66.84	123.4	74.02	54.67	33.52	150.51	152.5	87.2	94.71	91.51	127.79	55.73	104.8	128.6	56.9	107.94	46.46	80.24	93.34	83.37	86.93	101.52	21.5	22.95	82.4	80.53	116.28	85.64
69	28.76	31.07	56.58	87.74	75.32	60.03	77.64	63.48	115.33	4.57	54.08	49.03	78.65	91.51	62.24	57.87	25.13	9.91	59.88	27.15	33.39	51.72	42.7	69.01	65.71	22.23	55.96	83.76	46.72	35.71	68.26	67.78	23.02	29.34	107.87	67.1	63.02	9.55	51.43	79.87	97.92	41.76	40.54	55.92	12.97	55.67	54.59	28.22	59.47	98.82	91.36	76.58	50.28	83.26	41.05	26.84	53.93	39.77	40.17	33.93	19.71	54.09	14.08	74.38	23.79	25.56	57.26	59.7	63.51	0.0	37.91	64.06	21.07	12.64	30.48	101.28	89.14	69.28	31.93	55.36	64.4	22.48	69.9	76.87	32.59	48.04	35.67	22.69	31.43	49.1	67.07	56.92	42.61	42.32	18.89	31.29	53.37	28.76
70	31.66	38.51	76.21	94.55	38.51	97.8	104.01	101.37	96.01	36.61	76.95	21.97	85.95	62.66	76.47	46.44	54.16	40.23	75.31	32.82	52.52	28.34	48.86	49.64	85.23	18.87	29.91	92.35	21.3	18.49	50.61	33.19	36.31	43.53	72.47	34.79	66.5	33.05	55.57	107.08	69.8	5.83	49.56	23.08	35.48	22.59	39.08	37.18	85.07	65.54	108.59	95.07	15.63	82.49	18.02	41.98	61.76	24.26	10.69	4.28	24.18	17.56	29.35	38.74	54.54	34.21	63.12	74.25	66.84	37.91	0.0	63.96	23.59	28.76	39.99	83.83	100.91	31.58	48.23	24.97	83.7	17.96	39.22	62.95	10.42	51.46	20.38	30.27	44.64	16.79	29.56	34.97	53.72	45.14	45.19	21.07	65.64	31.66
71	37.77	33.27	35.19	31.29	73.28	103.87	63.4	101.43	159.87	59.49	41.22	47.37	23.68	124.25	26.21	21.49	88.93	73.81	27.74	84.24	96.91	41.42	21.42	32.77	39.04	53.25	44.26	146.28	46.14	45.53	29.75	62.21	41.15	35.11	89.11	56.54	6.13	70.05	111.03	141.83	62.37	69.43	24.04	85.52	74.71	55.92	29.12	36.12	49.92	75.52	52.64	43.68	58.46	19.58	46.66	88.57	14.33	39.76	54.15	64.35	50.23	63.17	71.39	95.39	87.24	39.27	10.57	25.92	123.4	64.06	63.96	0.0	49.39	69.26	90.34	46.63	40.37	75.31	34.04	51.23	37.86	68.17	53.87	25.55	70.48	16.02	80.8	43.37	33.07	54.72	72.6	37.8	104.45	100.5	48.06	44.29	20.91	37.77
72	11.7	17.65	53.87	77.37	56.76	79.29	80.71	81.47	115.36	17.59	53.94	28.38	68.33	85.14	55.75	38.6	44.74	28.5	54.15	34.88	49.37	30.66	29.93	48.44	63.1	5.09	34.97	97.3	25.96	14.85	47.96	48.12	13.09	20.96	87.94	46.74	50.08	22.67	61.66	100.04	76.85	29.08	29.4	46.05	27.18	35.97	34.23	15.43	61.74	78.26	87.5	73.4	31.62	68.95	20.4	40.03	42.98	18.74	21.29	21.12	1.36	36.19	22.67	62.32	43.93	11.97	45.34	53.35	74.02	21.07	23.59	49.39	0.0	20.65	41.19	81.59	81.69	52.12	25.54	34.97	61.6	19.17	49.16	57.62	24.47	34.16	33.23	7.39	22.46	29.66	49.6	35.89	55.57	51.11	21.84	10.22	45.23	11.7
73	31.66	36.2	67.05	95.54	67.23	69.83	89.71	74.23	103.12	14.63	65.24	44.52	86.41	78.91	71.48	59.19	26.18	11.48	69.37	16.03	28.78	48.65	48.67	68.19	76.33	18.75	52.24	77.03	42.55	32.57	68.0	61.01	28.95	36.71	100.88	61.39	69.25	4.4	42.3	80.97	94.48	31.5	47.27	44.12	7.24	49.32	54.36	33.44	71.26	93.02	101.8	87.12	43.09	88.82	36.97	19.43	61.09	38.02	33.88	24.5	19.53	46.07	2.16	62.88	26.15	30.1	63.98	68.96	54.67	12.64	28.76	69.26	20.65	0.0	21.22	101.88	98.25	60.25	40.31	50.05	74.94	11.23	64.94	78.14	21.39	53.52	23.09	25.89	38.7	42.76	58.3	54.67	35.2	32.25	29.39	29.54	61.79	31.66
74	52.61	57.4	87.02	116.69	76.42	73.23	107.33	79.8	87.26	34.14	84.53	60.39	107.57	70.33	92.2	79.0	22.44	21.97	89.97	7.24	13.61	65.71	69.88	86.45	96.18	38.19	68.48	56.11	58.92	50.64	86.67	72.86	50.15	57.8	110.87	74.78	90.46	21.57	21.19	67.95	109.66	39.63	68.47	44.56	17.51	62.58	73.39	54.65	89.59	105.14	121.82	107.04	55.62	109.92	53.88	5.47	82.28	56.71	48.71	36.18	40.22	56.93	19.06	62.92	24.52	51.29	85.19	89.67	33.52	30.48	39.99	90.34	41.19	21.22	0.0	120.69	119.07	67.89	61.21	64.63	94.85	24.5	79.16	97.65	29.66	74.69	22.43	47.0	59.83	56.56	66.67	72.18	14.57	11.94	49.21	48.8	82.78	52.61
75	72.55	71.61	81.27	59.45	68.75	149.21	107.1	147.46	170.23	96.93	87.6	61.85	58.49	129.89	71.13	43.42	126.08	109.89	73.25	113.61	130.61	55.63	63.64	34.38	83.39	83.19	54.04	175.69	62.68	70.05	34.02	61.37	79.35	76.31	64.18	55.68	52.07	104.25	138.87	181.15	32.26	87.33	67.1	98.08	108.7	64.25	47.53	74.21	95.91	51.43	88.34	84.8	70.59	40.93	67.12	120.71	60.85	64.08	73.4	86.46	82.85	72.74	103.72	99.14	125.0	76.15	57.19	71.5	150.51	101.28	83.83	46.63	81.59	101.88	120.69	0.0	72.59	75.97	77.06	60.16	82.49	96.21	50.39	24.59	93.61	58.45	104.13	78.59	74.65	67.91	74.22	48.99	135.23	128.21	89.58	72.37	67.53	72.55
76	70.52	64.06	34.42	13.16	113.64	107.0	41.76	101.22	196.51	85.08	39.78	86.97	16.89	162.91	26.9	61.86	110.9	98.81	29.32	114.26	122.04	81.42	52.29	72.08	27.52	86.47	84.53	172.52	85.46	82.62	69.04	102.58	69.81	61.73	127.19	96.88	35.72	97.51	140.26	156.81	97.73	106.66	52.31	123.53	101.78	95.94	69.38	66.3	41.79	113.38	15.96	19.77	97.85	32.18	85.0	115.92	39.2	77.7	92.14	100.38	82.07	102.77	100.38	134.97	108.58	69.8	37.91	29.44	152.5	89.14	100.91	40.37	81.69	98.25	119.07	72.59	0.0	115.55	57.94	91.35	28.12	100.7	94.05	60.97	105.51	49.49	114.9	74.44	59.85	94.12	112.81	78.15	131.75	130.49	70.28	79.98	36.61	70.52
77	55.68	61.75	98.03	106.29	9.5	129.29	127.78	132.58	94.34	67.57	100.43	29.64	98.99	53.97	95.17	53.93	85.0	71.73	94.85	61.31	81.31	34.28	68.08	47.81	106.14	48.44	31.05	112.97	31.75	39.84	50.32	14.9	62.78	68.18	43.27	21.03	79.87	64.57	78.18	135.83	51.39	29.16	70.16	27.27	66.74	19.96	46.19	61.6	109.4	40.05	126.35	114.57	20.95	90.0	34.81	71.1	78.89	41.53	30.95	35.78	53.11	15.99	60.67	23.18	85.62	59.67	78.74	93.41	87.2	69.28	31.58	75.31	52.12	60.25	67.89	75.97	115.55	0.0	72.63	24.28	104.61	49.19	25.93	62.75	39.79	68.32	45.53	57.03	68.58	23.94	2.81	37.6	79.72	69.28	73.69	44.9	84.71	55.68
78	17.14	10.92	28.33	55.82	74.96	72.43	55.95	71.6	140.62	27.58	28.73	43.94	46.73	110.54	31.22	35.99	55.84	41.83	29.24	56.32	65.31	42.13	13.46	50.31	37.58	30.62	46.9	115.67	41.51	32.97	48.38	64.57	12.54	4.71	101.44	61.08	31.84	39.72	82.41	107.84	82.68	53.98	10.18	71.19	44.12	53.57	37.11	11.24	37.13	89.61	62.3	47.99	51.78	52.32	37.82	58.32	22.23	31.46	42.66	46.36	25.52	56.95	42.44	86.38	53.92	14.02	25.81	28.71	94.71	31.93	48.23	34.04	25.54	40.31	61.21	77.06	57.94	72.63	0.0	50.59	36.09	43.56	61.42	52.77	49.99	18.88	58.25	18.22	4.1	48.7	69.88	43.9	74.28	72.55	14.18	28.29	21.58	17.14
79	34.59	39.73	74.44	82.39	24.52	114.24	104.49	116.16	112.71	52.4	77.32	6.86	74.87	74.5	71.04	30.08	76.23	60.76	70.83	57.39	76.6	10.0	44.38	27.22	82.27	33.15	7.35	117.17	9.4	20.27	29.04	14.0	42.6	46.48	53.02	11.77	55.64	53.77	80.45	130.65	45.06	27.49	46.75	38.52	57.27	4.84	22.15	40.21	86.48	43.46	102.08	90.44	10.44	66.86	14.61	66.08	54.71	19.26	16.27	28.48	36.25	13.24	51.28	44.57	76.1	39.05	54.47	69.34	91.51	55.36	24.97	51.23	34.97	50.05	64.63	60.16	91.35	24.28	50.59	0.0	80.76	40.99	14.89	41.94	35.35	44.2	45.18	37.62	46.49	8.19	21.5	14.12	78.6	70.1	54.49	25.42	60.71	34.59
80	52.04	45.19	7.9	33.69	104.98	79.5	25.58	74.34	176.63	60.79	11.74	74.98	27.68	146.3	11.66	55.57	84.31	73.6	10.45	90.87	96.23	70.98	36.55	69.3	1.54	66.67	75.13	146.43	72.9	66.84	66.43	93.91	48.63	40.64	125.56	89.1	31.75	73.44	115.81	128.74	100.14	89.51	34.76	106.77	77.35	84.71	61.17	46.63	15.06	112.28	26.97	12.2	84.66	43.76	70.69	91.14	27.01	63.47	76.8	82.17	61.61	89.86	76.96	120.92	81.87	49.83	28.86	12.21	127.79	64.4	83.7	37.86	61.6	74.94	94.85	82.49	28.12	104.61	36.09	80.76	0.0	79.46	87.72	63.38	86.06	36.77	94.24	54.23	39.24	81.16	101.8	69.93	106.58	106.63	45.7	62.92	20.2	52.04
81	30.81	36.78	71.6	96.54	56.45	81.04	96.52	85.3	97.19	22.81	70.77	36.2	87.5	69.9	74.47	54.95	36.21	22.64	72.69	17.41	35.65	41.27	49.1	61.95	80.93	14.92	44.24	79.96	34.59	26.19	62.2	50.88	31.12	39.27	90.41	51.85	69.16	15.63	43.53	89.73	85.97	20.29	48.49	33.44	17.57	39.61	49.02	34.41	77.7	83.15	105.86	91.49	33.0	87.65	29.42	25.2	62.14	32.35	24.76	13.68	18.65	35.49	11.48	51.98	36.59	30.9	64.5	72.02	55.73	22.48	17.96	68.17	19.17	11.23	24.5	96.21	100.7	49.19	43.56	40.99	79.46	0.0	55.8	73.37	10.25	53.25	14.86	26.26	41.01	33.22	47.33	47.7	39.02	32.81	35.53	24.82	64.13	30.81
82	46.93	50.99	82.24	83.6	20.49	128.12	112.52	129.57	119.88	66.73	86.03	20.86	77.17	79.86	77.05	32.76	91.12	75.59	77.39	71.95	91.34	19.6	52.76	22.92	89.17	47.77	14.8	130.62	23.21	34.31	25.75	11.07	55.24	57.8	40.08	5.36	59.24	68.62	94.15	145.51	30.62	40.81	55.71	48.39	72.16	16.67	26.56	52.04	95.39	29.18	106.39	96.17	23.71	66.06	28.85	80.81	60.79	31.73	31.15	42.99	50.48	23.94	66.17	49.05	90.96	51.53	59.62	75.74	104.8	69.9	39.22	53.87	49.16	64.94	79.16	50.39	94.05	25.93	61.42	14.89	87.72	55.8	0.0	37.42	49.63	51.13	58.95	50.87	57.42	22.65	23.96	18.02	92.93	84.01	67.36	39.19	67.56	46.93
83	48.11	47.02	60.61	48.98	57.89	125.13	88.87	123.79	154.62	72.48	66.4	41.57	44.49	115.87	51.72	19.06	101.79	85.66	53.29	90.72	106.92	34.85	39.47	15.01	64.53	59.65	34.81	153.29	41.75	47.26	12.9	47.99	54.77	51.8	66.26	41.81	31.64	80.26	116.66	156.73	37.36	67.24	42.99	80.35	84.79	46.64	24.4	49.62	75.31	52.44	75.32	68.34	51.85	30.02	45.26	97.27	38.7	41.02	52.26	64.98	58.84	55.17	80.06	85.31	100.64	51.61	35.51	51.48	128.6	76.87	62.95	25.55	57.62	78.14	97.65	24.59	60.97	62.75	52.77	41.94	63.38	73.37	37.42	0.0	72.03	34.52	82.74	54.19	50.19	48.57	60.42	28.49	112.22	105.92	65.03	48.88	45.87	48.11
84	35.02	41.65	78.32	100.22	47.61	91.22	104.56	95.55	91.09	32.5	78.16	31.93	91.37	61.17	80.02	54.66	45.21	32.67	78.51	22.54	42.43	37.98	53.26	59.27	87.57	19.41	39.99	82.22	30.93	25.5	60.02	43.26	37.48	45.42	81.93	45.15	72.32	25.79	45.39	97.1	80.22	10.63	53.3	23.46	27.25	32.99	47.78	39.72	85.61	75.59	111.9	97.86	25.99	89.57	26.78	31.94	66.41	31.79	20.23	7.15	24.49	27.38	21.38	41.79	45.89	36.35	68.28	77.65	56.9	32.59	10.42	70.48	24.47	21.39	29.66	93.61	105.51	39.79	49.99	35.35	86.06	10.25	49.63	72.03	0.0	56.68	10.73	31.85	46.91	27.18	38.15	44.62	43.3	34.86	43.96	26.22	69.35	35.02
85	22.46	17.36	31.12	43.54	68.25	90.76	61.4	89.28	147.3	43.47	35.29	38.79	34.69	113.48	26.85	20.22	72.94	57.79	26.66	68.78	80.93	34.31	5.55	34.89	38.26	38.42	38.37	130.48	36.92	33.13	32.43	57.15	25.14	19.27	89.84	52.34	15.92	54.14	95.55	126.17	67.3	57.19	8.72	74.04	58.79	48.35	24.6	20.18	44.67	77.0	58.39	46.26	49.13	35.39	35.73	72.73	10.69	28.37	42.71	51.14	34.88	54.23	55.67	86.12	71.28	23.43	11.67	25.15	107.94	48.04	51.46	16.02	34.16	53.52	74.69	58.45	49.49	68.32	18.88	44.2	36.77	53.25	51.13	34.52	56.68	0.0	66.6	27.71	17.29	45.48	65.51	33.22	88.67	85.12	32.48	30.68	16.59	22.46
86	44.48	50.84	86.4	110.13	54.22	90.76	111.3	96.04	82.39	36.9	85.62	42.32	101.19	55.84	88.95	65.37	41.81	32.63	87.26	16.3	35.97	48.53	62.87	69.85	95.71	28.43	50.3	72.0	41.47	36.17	70.67	51.53	45.74	53.87	88.65	54.18	82.38	26.97	35.28	90.32	89.55	18.21	62.59	22.97	26.56	42.31	58.5	48.66	92.51	83.5	120.52	106.22	35.27	100.02	37.48	26.13	76.01	42.47	30.75	17.78	32.95	35.63	22.05	41.88	43.09	45.18	78.1	86.52	46.46	35.67	20.38	80.8	33.23	23.09	22.43	104.13	114.9	45.53	58.25	45.18	94.24	14.86	58.95	82.74	10.73	66.6	0.0	40.56	55.53	37.0	44.41	55.18	34.58	25.07	50.3	36.53	78.46	44.48
87	6.12	10.6	46.53	70.46	60.79	77.37	73.75	78.72	122.75	18.37	46.79	30.78	61.38	92.33	48.39	35.18	47.63	31.62	46.76	41.1	53.94	31.49	23.1	46.69	55.74	12.44	36.17	102.92	28.24	17.63	45.77	51.37	6.05	13.6	90.5	49.16	43.55	26.93	67.85	102.56	76.82	35.93	22.25	53.07	31.59	39.46	32.22	8.14	54.8	80.02	80.11	66.01	36.14	62.93	23.24	45.24	35.97	19.18	26.15	28.18	7.63	41.05	28.03	68.81	46.44	4.64	38.53	45.98	80.24	22.69	30.27	43.37	7.39	25.89	47.0	78.59	74.44	57.03	18.22	37.62	54.23	26.26	50.87	54.19	31.85	27.71	40.56	0.0	15.07	33.63	54.4	35.69	61.09	57.46	16.94	12.38	37.92	6.12
88	13.25	6.84	31.62	56.87	70.87	75.34	59.79	74.86	137.8	26.93	32.48	39.85	47.75	107.12	33.46	32.83	55.98	41.32	31.73	54.6	64.74	38.07	11.75	46.92	40.76	27.5	42.85	114.86	37.42	28.99	45.11	60.48	9.96	2.09	97.46	57.01	31.6	38.54	80.98	108.89	79.15	50.42	9.15	67.67	43.07	49.47	33.44	7.47	41.05	85.72	65.05	50.95	47.76	51.95	33.77	57.25	22.6	27.36	38.74	42.96	22.61	52.93	40.86	82.59	54.21	10.59	25.83	31.01	93.34	31.43	44.64	33.07	22.46	38.7	59.83	74.65	59.85	68.58	4.1	46.49	39.24	41.01	57.42	50.19	46.91	17.29	55.53	15.07	0.0	44.64	65.82	39.99	73.25	70.92	15.23	24.41	23.24	13.25
89	31.81	37.81	74.37	86.01	27.21	108.69	103.94	111.12	106.68	46.53	76.57	7.46	78.05	69.63	72.18	34.53	68.9	53.76	71.64	49.33	68.7	14.09	44.64	34.31	82.69	26.98	13.98	109.0	8.66	16.09	35.77	18.67	39.17	44.26	58.77	18.67	58.5	46.65	72.27	122.95	53.11	19.46	46.49	31.98	49.92	6.6	26.54	37.71	85.49	50.27	103.86	91.5	3.75	71.62	10.88	58.17	56.16	17.73	8.99	20.38	30.83	8.76	43.84	40.85	68.9	35.91	56.5	70.28	83.37	49.1	16.79	54.72	29.66	42.76	56.56	67.91	94.12	23.94	48.7	8.19	81.16	33.22	22.65	48.57	27.18	45.48	37.0	33.63	44.64	0.0	21.18	20.09	70.46	61.91	50.52	21.29	61.52	31.81
90	52.96	58.99	95.22	103.61	9.86	127.1	124.98	130.28	96.01	65.25	97.64	26.83	96.27	55.92	92.36	51.24	83.3	69.78	92.04	59.97	80.01	31.5	65.27	45.45	103.32	46.02	28.34	112.77	28.94	37.13	47.91	12.89	60.11	65.44	44.24	18.88	77.12	62.6	77.63	134.61	50.5	27.53	67.35	27.31	64.9	17.15	43.47	58.87	106.61	40.13	123.56	111.76	18.27	87.44	32.06	69.71	76.09	38.73	28.37	33.8	50.61	13.41	58.8	25.11	83.86	56.97	75.96	90.6	86.93	67.07	29.56	72.6	49.6	58.3	66.67	74.22	112.81	2.81	69.88	21.5	101.8	47.33	23.96	60.42	38.15	65.51	44.41	54.4	65.82	21.18	0.0	34.93	78.8	68.52	71.1	42.22	81.9	52.96
91	30.82	33.88	64.28	68.69	35.7	112.81	94.57	113.57	126.53	53.16	68.01	13.16	61.47	88.6	59.49	16.35	80.24	64.11	59.67	65.01	82.91	6.65	34.75	14.67	71.39	36.07	6.78	126.74	13.71	22.1	15.76	24.56	39.14	40.58	57.66	19.26	42.64	57.68	89.91	135.48	41.16	38.91	37.73	51.99	61.81	18.96	8.93	35.3	77.37	45.73	89.62	78.77	23.45	52.78	18.31	72.68	43.13	17.16	24.43	37.47	37.25	27.17	56.3	58.65	79.63	35.39	42.28	58.06	101.52	56.92	34.97	37.8	35.89	54.67	72.18	48.99	78.15	37.6	43.9	14.12	69.93	47.7	18.02	28.49	44.62	33.22	55.18	35.69	39.99	20.09	34.93	0.0	86.62	79.26	51.24	25.73	49.73	30.82
92	66.84	71.32	98.87	130.05	88.65	73.76	116.93	81.51	82.71	46.75	95.78	74.64	120.93	73.04	104.85	93.55	25.72	33.02	102.47	21.63	11.79	80.12	83.71	100.96	107.83	52.72	82.76	41.83	73.26	65.19	101.22	86.03	63.81	71.19	122.98	88.37	104.31	34.72	11.11	57.14	123.52	52.64	82.1	54.43	30.19	76.27	87.95	68.52	99.98	118.08	133.5	118.69	69.25	124.01	68.32	16.01	95.83	71.28	62.91	50.13	54.55	70.09	33.08	71.51	28.43	65.24	98.89	102.31	21.5	42.61	53.72	104.45	55.57	35.2	14.57	135.23	131.75	79.72	74.28	78.6	106.58	39.02	92.93	112.22	43.3	88.67	34.58	61.09	73.25	70.46	78.8	86.62	0.0	11.28	61.48	63.37	95.84	66.84
93	62.77	68.01	98.78	127.68	78.38	82.18	119.27	89.37	75.99	45.84	96.4	66.76	118.56	62.59	103.67	87.71	31.96	33.91	101.51	16.38	19.38	72.65	80.53	93.83	107.97	47.49	74.84	47.48	65.64	58.67	94.37	76.47	61.09	68.94	112.55	79.24	101.0	33.2	10.74	68.36	114.62	43.27	79.35	43.45	29.36	67.36	81.53	65.35	101.53	108.2	133.58	118.82	60.32	120.07	61.09	16.68	93.18	64.94	55.02	41.96	50.29	60.64	30.11	60.26	34.41	61.9	95.94	101.14	22.95	42.32	45.14	100.5	51.11	32.25	11.94	128.21	130.49	69.28	72.55	70.1	106.63	32.81	84.01	105.92	34.86	85.12	25.07	57.46	70.92	61.91	68.52	79.26	11.28	0.0	60.94	57.62	94.04	62.77
94	20.5	18.37	37.84	69.34	77.71	61.75	61.0	62.36	132.15	15.1	35.86	47.63	60.32	105.09	43.4	47.0	41.79	28.54	41.0	45.21	51.89	47.8	26.93	60.36	47.06	26.32	52.57	102.38	45.09	34.57	58.88	68.29	12.15	13.37	107.21	65.93	46.03	27.74	70.28	93.77	91.86	50.43	24.03	66.9	31.73	56.4	46.18	16.23	42.24	96.4	72.64	57.89	52.91	66.5	40.17	45.73	36.35	35.67	42.75	42.26	21.07	57.71	31.35	83.89	39.81	15.89	39.98	40.86	82.4	18.89	45.19	48.06	21.84	29.39	49.21	89.58	70.28	73.69	14.18	54.49	45.7	35.53	67.36	65.03	43.96	32.48	50.3	16.94	15.23	50.52	71.1	51.24	61.48	60.94	0.0	29.31	34.89	20.5
95	11.16	17.85	55.59	74.12	48.42	88.97	84.2	90.74	116.63	27.75	56.88	18.64	65.35	83.67	55.42	30.21	54.61	38.43	54.3	41.98	58.25	20.45	27.81	38.69	64.46	10.83	24.82	104.69	16.14	5.25	38.46	39.04	17.91	23.66	78.43	37.09	46.14	32.19	68.35	109.91	66.63	26.88	28.52	44.06	36.5	27.09	24.84	17.06	65.42	68.36	87.54	74.12	23.95	63.5	10.9	48.42	40.78	8.62	14.38	20.46	11.58	28.98	31.36	58.23	53.94	14.8	42.34	53.21	80.53	31.29	21.07	44.29	10.22	29.54	48.8	72.37	79.98	44.9	28.29	25.42	62.92	24.82	39.19	48.88	26.22	30.68	36.53	12.38	24.41	21.29	42.22	25.73	63.37	57.62	29.31	0.0	44.58	11.16
96	34.38	27.71	15.17	34.45	84.83	84.35	45.15	81.27	160.44	49.1	20.55	55.09	25.45	128.23	10.85	35.68	76.57	63.22	10.14	77.76	86.68	50.86	17.02	49.83	21.67	50.1	54.96	137.12	53.11	47.96	47.07	73.74	33.2	25.15	105.74	68.91	15.68	61.3	103.97	126.5	81.48	71.46	16.12	88.63	65.69	64.76	41.0	29.8	29.61	92.63	42.97	29.99	65.1	34.41	51.33	79.89	7.32	44.0	57.85	64.65	45.55	70.27	63.93	101.8	74.47	33.28	10.42	8.77	116.28	53.37	65.64	20.91	45.23	61.79	82.78	67.53	36.61	84.71	21.58	60.71	20.2	64.13	67.56	45.87	69.35	16.59	78.46	37.92	23.24	61.52	81.9	49.73	95.84	94.04	34.89	44.58	0.0	34.38
97	0.0	6.85	44.6	65.77	58.55	82.0	73.04	82.86	126.1	24.39	45.72	27.76	56.77	94.3	45.12	29.13	53.74	37.73	43.79	46.48	59.95	27.34	18.39	41.02	53.57	16.08	32.13	108.65	25.24	15.88	39.95	48.56	8.35	12.55	86.89	45.75	38.38	32.94	73.27	108.62	71.72	37.47	18.29	54.73	37.59	37.07	26.56	5.94	54.27	75.92	77.16	63.45	34.76	57.35	20.97	51.08	31.53	15.41	25.52	30.33	12.48	39.89	33.77	69.36	52.54	4.62	33.72	42.82	85.64	28.76	31.66	37.77	11.7	31.66	52.61	72.55	70.52	55.68	17.14	34.59	52.04	30.81	46.93	48.11	35.02	22.46	44.48	6.12	13.25	31.81	52.96	30.82	66.84	62.77	20.5	11.16	34.38	0.0
;

param W:=
1 12
2 9
3 10
4 11
5 10
6 6
7 8
8 8
9 9
10 7
;

param w
:	1	2	3	4	5	6	7	8	9	10 :=
0	0	0	0	0	0	0	0	0	0	0
1	1	0	0	1	0	0	0	1	0	0
2	1	0	0	0	0	0	0	0	1	0
3	0	0	0	0	0	1	1	0	0	0
4	0	0	0	0	0	0	0	0	0	0
5	1	0	0	1	0	0	0	0	0	0
6	1	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0
8	0	1	0	0	0	0	1	1	0	1
9	1	0	0	0	1	0	0	0	0	1
10	0	0	0	1	1	0	0	0	1	0
11	0	0	1	0	0	1	1	0	0	0
12	0	0	0	0	1	1	0	0	0	0
13	0	0	1	0	0	0	0	0	0	0
14	1	1	1	0	0	0	1	0	0	0
15	0	1	0	0	0	1	0	0	0	0
16	0	0	1	0	0	0	0	0	0	0
17	0	0	0	0	0	1	0	0	0	0
18	0	0	1	0	0	0	0	1	0	0
19	0	0	0	0	1	0	0	0	1	0
20	1	0	0	0	0	0	0	0	0	1
